A_OIII mu_OIII sigma_OIII A_HeII sigma_HeII m b HeII_flux OIII_flux
3.105699898761637 1669.0331022090463 12.671877909483676 1.7820391436162555 7.901680677633582 -0.003076013755948165 5.018872032190583 35.296094095943545 98.64848093063124
2.0116772585134854 1667.4283001698918 8.026408537360256 2.7245606981449795 5.7058335660136486 -0.0017640901713061024 5.347538433355493 38.967767137828226 40.47338253017147
3.377707255706293 1665.408251844127 9.76623913560763 3.3807717203060084 1.6997041555580394 -0.0008195027619555774 5.2000012132186875 14.40386748733436 82.68739216137038
3.400799600970038 1663.431011719983 9.864913949775183 2.227544917243198 4.545343050063369 0.0027916296664486926 5.347205392889255 25.379500508462502 84.09385786395259
4.832611654059263 1671.4485200229726 4.0253528945833645 1.13840648302077 7.706120846009743 -0.001891593067082052 5.679740374557815 21.989892676232586 48.761357884880866
2.965850726081277 1664.6690384496337 9.372930474375794 0.8080679119198286 15.234160958008648 -0.0008193931462822353 5.1994448188417515 30.85718721716219 69.68103913419387
2.7093745125751143 1668.5508883916664 5.39947064419688 8.135995700681859 3.7626366450130284 0.00033201981054347806 5.597745859062374 76.73489893387612 36.6699366386136
2.2342899336728745 1665.7570125390187 14.084707875708991 0.9738554367412697 31.19796525275575 0.008370376568738434 4.631498753222586 76.15715247350929 78.88188986575673
3.662808257935609 1664.024143946356 7.285798324068951 1.5410135920124222 3.728993832989336 0.0021928077722192735 5.328898024366232 14.404164370306312 66.89309100103428
3.9034424053556327 1664.5800523012506 7.729751135022568 10.577825999551315 0.978931279545055 -7.746051413238392e-05 5.518461116319311 25.95604740145896 75.63158844164607
2.4303482872774524 1665.1117128532405 12.596314191017296 6.584759807029216 1.5119676468003647 0.002407067200347838 5.279263250051944 24.955850205101076 76.7364907759163
1.9157409325250625 1667.0547549290795 11.378535407247249 12.827348715790277 1.026752846813026 0.0008263817693043773 5.46933077571049 33.01358982995822 54.640300371058395
2.7234624760446486 1665.2110584571624 16.159376716405447 19.931390323920596 1.0209177882308746 0.0059889505390941225 4.822748624579254 51.005651507751786 110.31534707004641
2.401601250586034 1668.523594363759 4.819889810825106 2.099976664848047 6.432009042592646 -0.00209933271773883 5.050152790510923 33.85720080595318 29.01535877750722
3.578511113083792 1668.1631926004093 6.261717926321072 1.8285938344492665 6.050934875351811 0.005992796814010432 5.320101560274745 27.73509539923567 56.16759187265998
2.499718773517432 1662.6389779356336 11.588059321177983 1.2953672287158762 4.392242919872913 0.0016486141725246203 5.081769501722906 14.26163086358663 72.60922408282862
1.3415411558529127 1659.1101502556282 16.147535535744385 8.168709771205723 0.5126064023500589 -0.0031410829398164945 5.687037185133965 10.496087111764805 54.300044269563735
3.5498636361587197 1668.4692160321713 6.899923466008134 7.227653633678317 3.4776688623663663 -0.00024683877632059124 5.367851745619271 63.005069215827184 61.39682006032005
2.92608024210611 1670.4891208560412 5.295923434768268 1.5028911471055038 14.339879014452563 0.0009095014142636547 5.302123573198688 54.021040837534045 38.84345602724565
2.794606705927539 1670.499074145257 11.653902902461473 0.06245718818210255 24.991542047277 -0.0037754068705254645 5.122207988325016 3.912599694966055 81.63605815025636
