Amp_5007 mu_5007 sigma_oiii Amp_hb sigma_hb slope y-int Hbeta_Flux OIII4960_Flux OIII5007_Flux
6.935582336892762 4989.7197891984315 32.521029372639404 -1.8293695135775314 28.424580711261846 -0.0016267770924715931 -0.4789297008330764 -130.34231753295913 188.4585715570084 565.3757146710252
7.156078105037244 4985.524242418155 27.061568150338736 -2.129510131901938 29.334774656705253 -0.0007478520979611839 0.07913564015673341 -156.58580931972256 161.80677827525048 485.4203348257514
7.1226477303579045 4985.392959846081 31.539182731009127 -0.9985859126550047 11.04829851174081 -0.000736855742224767 -0.5611597032343165 -27.654815733068155 187.69840428237768 563.0952128471331
7.122904413682548 4986.945408261806 30.001814169135162 0.0021629879876048363 1.6463426284353322 -0.0005731290141201378 -0.6816689322845266 0.008926151736045992 178.55553301994996 535.6665990598499
6.378449348716801 4990.157566629094 31.15915618737124 -2.4012781257369205 31.10179641722791 -0.002428308486209015 0.020382630892592887 -187.20518500235676 166.06169969409726 498.18509908229174
5.787750501142208 4982.442933583108 40.51305091634802 -0.07966172701944751 2.855611380608419 -0.00035568087442059353 -0.6263464418566203 -0.5702151550513836 195.91759030734124 587.7527709220237
7.6436844109276745 4989.751745314492 32.526915989106676 -0.5378752680672121 65.81942271231368 -0.0014370941119595756 -0.5126268472272197 -88.74125750670304 207.73721988998116 623.2116596699434
6.352162269413203 4981.949772945045 31.654467553968786 14.5099760103628 0.9454448367797585 -0.00022933178543666497 -0.2746713710765296 34.38688395472059 168.00618730471936 504.01856191415817
5.613619973730518 4989.99376761885 45.90472815974939 19.34850429563371 4.617971632760758 -0.000268888649326415 -0.9870046397830432 223.96935186633394 215.3124328553148 645.9372985659444
5.223889917729003 4983.768517670978 35.21663637930905 -1.0181684530821022 33.30168121186762 0.0005551861032124622 0.04789134495174263 -84.99154617154686 153.71298953580012 461.13896860740033
5.0020017344677825 4986.479581040078 36.989294417586066 -0.967582181803998 20.498057724153576 -0.0021909130019395913 -0.2947295173361362 -49.715350790905 154.59255128948266 463.77765386844794
