A mu sigma m b NeIII_flux
8.125027249827781 3869.259090883316 2.813508071369541 -0.023932194405907766 1.4773703953287216 57.30109559830407
8.043829236486502 3869.166307975915 3.4343268153207256 -0.015424920910044456 1.5572997133589819 69.24595311614713
7.101129375901794 3870.079375035901 3.8134542933243174 -0.024067021932780992 1.3169325403813064 67.8790733304458
6.394502455595756 3869.051440078795 3.98490542262427 -0.019371613067171146 1.700711087115268 63.87261707294394
14.732957955853756 3868.492726290479 2.17149490963006 -0.0024322457031176765 1.227253896286194 80.19341337483174
8.598743404925116 3869.376870320557 4.125674877653457 0.012406895491769598 1.0200413863990665 88.92419126243229
8.073614552375268 3869.890778774808 3.77427537959574 -0.007154727804843249 0.8804308104569166 76.38208865381124
10.548943132451637 3869.0218878363617 2.3714516236358176 -0.003229929073006149 1.7846442202431285 62.706585759528586
7.266098644128322 3869.795843533822 3.8939653696730265 0.0037235851675504195 1.1182099644990968 70.92238121362632
7.919522986241862 3869.6006118647347 3.47654439434172 -0.010361825411001528 0.7013577939517792 69.0139265659561
9.141726964276597 3869.868807329258 4.227654983213323 -0.022050757162460917 0.2823215887780055 96.87633889496551
7.6646229249195965 3870.089388985733 4.465206479589724 -0.008182983037611375 0.6407516457888123 85.78715676243979
12.9559157840715 3874.2435380227603 23.6259143208821 -0.05692203920002996 -8.559144213282508 767.2672747421784
10.052229207821437 3869.5267906053605 2.8126373882663707 0.004869481929522453 1.272783603874578 70.87059229944752
7.6406189543492005 3868.9954252787047 4.273376107888424 0.009341859224390769 0.6472907348157444 81.84451759823563
6.768921525370991 3870.1911463622714 4.134174164816558 0.00844955699784486 1.5925760677191376 70.14523621236849
11.950732369285346 3868.8503750860737 2.319832338754947 0.01106480467715765 1.177902058465854 69.49299882222789
7.294583279956525 3869.95364982353 3.0249430416238092 0.013444625215223195 0.751387276255317 55.31050484808586
9.346722774302165 3868.8202213643476 2.756918342261571 -0.012091332326991139 1.3693328355466838 64.59117702585593
6.782111359556573 3869.980359234794 3.892495607778074 -0.009400007225923507 1.345159044021364 66.17332876317748
7.3652500033720925 3869.993920025557 4.528333179577297 -0.020176600418113564 0.5024029198977995 83.60183315889992
11.002884713818005 3868.527057485259 2.676310142060088 0.017660855696196884 1.356257776067449 73.8130135564425
9.449881705543909 3870.032923846467 3.8067300640167785 0.0004069276006820762 1.1606998060275373 90.17131188426164
7.2878426343983 3870.00632568636 4.026063821681675 -0.014451148742118416 1.5811315892222009 73.54778124528636
8.249807572828857 3869.8366577175793 3.4175357750609163 -0.008345190541725568 0.9956470952365941 70.67190895169364
17.709518595897723 3868.487010071772 2.0044460291348045 -0.008956834264278155 1.2458071717432566 88.97972456495911
9.289648810696036 3869.519497560927 3.585552280883569 0.009899403102526646 1.2757166810244156 83.4920817324302
6.463549435761582 3870.4781946784547 4.278136408015169 0.003374728914215544 1.5334653560527378 69.31315010861461
8.705767866461118 3870.44117249503 3.3495199783552807 0.00246759671262781 0.7810117982059867 73.09363992779298
10.132037834958586 3869.203349634781 2.7335247248555676 0.008698699678468287 1.8104732474683698 69.42401769790432
9.08462885467412 3869.723581024691 2.67164226854846 -0.01739191633853602 1.4190908815727088 60.83807015340658
9.018952440681817 3869.662208006629 3.7878747719169454 -0.005465430293011569 0.8883737715347683 85.633095556584
9.012377709313556 3868.8018052448406 2.476661717355147 -0.02115008740025704 1.4263206329387517 55.949474276183025
