A mu sigma m b NIII_flux
1.8277596828181704 1739.1321079614486 16.246957297141492 -0.005330641938037988 4.251063361988307 74.43566394191856
1.4368596846927302 1747.5233963617127 14.295061256575666 -0.003698850763288794 4.265695176979299 51.48613776689288
1.2907045256022271 1737.12346797061 21.827141728288527 -0.004426368179207668 4.247835719369287 70.61771086613071
1.0461822261476694 1737.3436061602004 18.674285549930886 -0.006697442349466614 4.507594533272531 48.971258721149546
1.4893057830643905 1742.2264472893096 16.156904508394994 -0.004883811368884046 4.27464667098137 60.31592163297157
1.5993078611396845 1737.5310020856753 17.068539576771055 -0.004520271574980973 4.387619421913021 68.4255614517356
0.5861107862005986 1744.3657246284968 16.52366451936399 -0.0050599682630183725 4.469042685739383 24.27593784397635
1.5965202095692308 1741.974005187664 14.217084035705662 -0.003665742593061947 4.255415940568999 56.895102623137895
1.7895957499702377 1743.1779821823286 11.220132558599119 -0.005660142101613564 4.491185378000311 50.331846303096334
1.4754216308583676 1743.5198929823741 13.551820629096177 -0.005140481316213496 4.4578882328867495 50.11915326087194
1.6787564597456417 1743.0562861064354 15.514128620077887 -0.004704306213738993 4.166701393672173 65.28373882074736
1.5785307158622421 1741.2618495566678 18.032729517828702 -0.003662742311029261 4.2562669736569365 71.35171886540934
1.5379809554215027 1738.6123749648666 12.726826566129995 -0.004586815026956653 4.287993717442289 49.063781512364564
1.156276092198352 1737.2952415739478 15.815040085834319 -0.006326264861544587 4.641477626435666 45.83759016469271
1.9542296230190503 1741.0064384426578 11.088376570601291 -0.005512682597448396 4.4703077497614485 54.31671454741504
1.4737134332370134 1737.7856332342722 11.35006634852014 -0.005084324497010066 4.476699380687928 41.927732576036675
1.5121210673200476 1737.120939211977 18.34284153724377 -0.003956649786595041 4.167254222355229 69.5253385905094
1.1846994129439434 1737.0686556884702 17.909905931347105 -0.004528479305785391 4.368864239114679 53.185275377174506
1.2842097401197938 1739.2494973175653 13.350775936029898 -0.004792512403425149 4.300694007373925 42.97663430898907
1.4051434606184 1737.120527339164 13.303718083447084 -0.0046279236377337295 4.1562303676489645 46.85798769700743
1.2338655628235338 1739.059061064977 18.095763718046644 -0.00472040773890225 4.45451734668982 55.96734360224287
2.0176059707385456 1743.3202927403393 12.76993196671069 -0.004320817266303421 4.273678231294735 64.58250290251256
1.6112976725109276 1738.0224195067083 18.82433352089771 -0.003778148479513974 4.217354920680759 76.03005817851886
1.4874553438018194 1737.481940163531 16.722383855578382 -0.004237545070725438 4.273494734425513 62.34936844010682
