A mu sigma m b OII_flux
1.2091256504208343 3721.0890072528464 20.78743681789701 -0.0019346447596927776 0.5850737059438715 63.003156841962685
1.386930193201469 3737.457158065814 24.62169736025956 -0.0003007011288888547 0.7349590053959579 85.59778482854999
1.2140220734984606 3733.687011026819 10.249364930553861 -0.0002642851581088634 0.8408498331289237 31.189863487301402
0.7004870191547801 3719.2947978754987 68.37020417562404 -0.0008457305819506469 0.798228943850688 120.04854555349502
1.68070653015535 3724.529806519984 10.829872520668513 -0.001070128125053639 0.6995204539957456 45.62524044310892
1.564000183203517 3728.2471144433835 30.827217039005866 -0.001356593447127583 0.5884139925093003 120.85400687073079
1.5884354975402775 3719.5836706109503 7.2388391301053545 -0.0009671909627938013 0.7814083406515091 28.82228733357798
1.1820477507888316 3722.5283081176426 29.223490769836165 0.0004733811877857448 0.6242071326918535 86.5878680492923
1.6382803384439166 3720.79879880171 17.15688686683824 -0.0007401265215296201 0.9351280191113343 70.45578221131258
0.405072196496582 3719.990743950377 59.85988431145167 -0.00031718498321438586 0.8006281594577724 60.779656635220704
0.8147098925745593 3723.4349085806907 64.85623707835343 0.0002944224253357431 0.7456781425355925 132.44777637939654
1.1968004576084041 3719.6699280297626 22.68590729320202 0.00016381274269193074 0.9099948983301073 68.05622157282005
1.4659969304924463 3720.9971138744654 22.622832589527867 -0.0002626226952824422 0.66455717409395 83.13233458714953
1.6521997680942162 3727.2485853735834 8.85704500359794 -0.0010810194129244216 0.7081035642417091 36.68101482304556
1.505948931553756 3722.8991701143746 17.40911574299554 -0.0005943977035457584 0.7997910918704313 65.71687319298145
0.7054406616400172 3718.492042420248 27.49628488735179 -0.0018230049754267477 0.638445692583966 48.62106213474733
0.7343974650771188 3731.0301148088915 25.968178991074943 -0.0017475384568230656 0.8499204084405132 47.80381965161555
1.0086106590081183 3723.143246274128 19.522435475520474 -0.0006586972454038771 0.6968399125720743 49.35685555964315
1.3863849415568001 3721.4846219314204 16.460187678978194 -0.0008753076946385792 0.6619140545459841 57.201649096635066
1.5047269903182516 3731.744792223914 18.0207625571948 0.00013807172604574265 0.9169952778928252 67.97055398250085
1.6020432023116813 3719.6122422876683 19.407675596157542 -0.0005346440721011419 0.9033446608462955 77.93592278614457
1.06861890716743 3725.9343373413612 22.060185251125517 -0.0010652701074542336 0.6636410632688887 59.09108212658661
1.3484817778620353 3728.1184090283373 33.20215493811729 -0.0010373270979461696 0.5189253683111619 112.22801673152107
2.062117459172756 3730.7527781308386 10.315790326107669 -0.0006098311661707172 0.784641581130929 53.32192746085192
1.3394279384178338 3721.800083096561 23.409695723612664 -0.00041487732928211364 0.6810588404315943 78.5968347363833
