A mu sigma m b CIV_flux
10.43691299203471 1552.8645930354373 9.795162618952077 -0.003197870226931445 5.306092885395915 256.25576685921635
9.081432631738013 1552.2020236641865 11.295588275739712 -0.005421653651083107 5.370941520644049 257.1302391382519
11.132463882595284 1551.2539046643906 9.79573954205434 -0.003061940821262552 5.357588624151166 273.34960973677425
10.589867041436534 1552.4383200468849 10.624683385918326 -0.00401595560259178 5.310591666972796 282.0307346241126
10.522502332060304 1553.6244973338394 10.018566881465805 -0.0033737049269307448 5.49618321128285 264.2497387543069
10.862681020122947 1551.7373246862758 8.975955099985223 -0.003991094019959894 5.501616934219084 244.4036189996549
10.17763709391862 1551.4814004190594 9.618290421592873 -0.0048475681185527345 5.406988534625127 245.37752498026333
10.422252464325785 1552.8126451384096 9.943835802771373 -0.003979385353482013 5.37076107567529 259.7798536068947
9.926707693688563 1551.0037089070297 9.967716618654078 -0.005548462047275834 5.656086246079759 248.0223684171467
10.84013715638261 1552.0123591469987 8.20634620574985 -0.0031835679612397306 5.474561180731652 222.98443357163137
9.810771316040105 1552.519672438836 10.551073865450045 -0.0039278489791616635 5.311154728294931 259.4715524471794
9.3543251540186 1552.2751590017297 10.80274921653966 -0.004312076079934577 5.441402271108712 253.3008750718234
9.857393662394985 1552.0547152222023 10.18591885703112 -0.002666161996767471 5.242539144962118 251.68205256643827
9.801073726944882 1553.2527300716158 10.827874615306602 -0.003767371231209389 5.4793043849914325 266.015417829235
10.60131812359782 1551.4095210340486 9.740412399367525 -0.0036021565999510554 5.305480199475421 258.83746991375807
11.272869937194493 1552.7129024638953 9.523159343200888 -0.005302875268929764 5.498898156894591 269.09490906568897
12.431552570525342 1551.4117490663818 7.864404484555186 -0.00366187557706832 5.539203402433924 245.06491938444324
9.432315474752029 1551.7241494346556 10.116567227254786 -0.005139735460437431 5.558616628050543 239.18912157665065
12.02764291359981 1552.027159249124 8.062842623303888 -0.004181705828749608 5.500688325287041 243.08526998960633
10.623862527003643 1551.5884382618078 9.761435289659104 -0.004643034477978997 5.401394434635526 259.94774602288027
11.21458930416254 1552.11682461498 9.227109770082436 -0.0033959771691803144 5.252333766523162 259.38149857612467
10.05128908160056 1553.4863306548377 10.79692331653779 -0.0034816358663486754 5.20537954450075 272.026813846841
10.007719301411404 1552.334438399084 10.347090278620056 -0.0031323635615888136 5.441162626538929 259.56330071256184
9.99181097339468 1552.0938212752103 9.747656173879106 -0.005147868036366834 5.34111119231691 244.1374171347266
10.589518540154865 1551.2464003948226 9.410043071961026 -0.003714784335218273 5.562480265042456 249.78005708975553
10.543249882570123 1552.1216458252131 9.880303872234354 -0.0035828596715807436 5.511062370217526 261.1167523679645
11.755161711642742 1551.8754439482668 8.695682916696397 -0.00287958209083403 5.460150933155448 256.2254338549379
8.821466461119286 1553.052669426678 11.02011731394005 -0.004696380467489154 5.436676770562318 243.67834661370475
10.267558411855072 1552.1262850907517 9.469629246645702 -0.00415103786069852 5.3775159157989005 243.71939552435745
10.568188069154122 1552.590531608891 9.756275585731508 -0.003156498439860336 5.240613493165499 258.44880402437553
10.03287810036047 1552.6911852586902 10.083447023145366 -0.004135657849888466 5.599586894159112 253.58554303360023
10.641019084901876 1551.1669084139319 9.366487225518577 -0.004597219453000287 5.637465406739722 249.8330566139584
9.761184690855272 1551.5714917294063 10.515383742877933 -0.00544893806771009 5.620076278781348 257.28685038388295
9.71034160234234 1551.4819515548654 10.277488345387413 -0.005477650664911669 5.414028751051752 250.15629465842278
10.368209284320237 1551.327094687924 9.817582225444951 -0.0024609301321800543 5.245062230109693 255.15156497578923
9.900541486760929 1552.614932822754 10.360238097968402 -0.004787989752914958 5.312101113994007 257.10979292153496
10.431945198492132 1553.8351370919058 10.187795699861635 -0.003419733143353484 5.509998259571076 266.4007593465611
9.830460899588365 1552.8131410670985 10.895587077397348 -0.00457192968395486 5.437258463242052 268.4815523554877
