A mu sigma m b MgII_flux
0.5619907245890946 2791.0620711151632 47.21652401014099 -0.001275249678019384 1.233950190805075 66.51400426732565
0.9936777238179086 2795.9434622297513 6.9230901690334985 -0.0008054427201572396 1.2347746938588051 17.243899227800778
1.4238453907150173 2795.574392592166 5.1957984422167796 -0.0007029651308358451 1.164453788908672 18.544070223869056
1.2581372037320855 2797.76226419055 3.99016020435354 -0.0011183341059490697 1.2557175232939255 12.583697563709972
0.21301800877067767 2804.3559273760816 15.619511235008233 -0.0010670676423120292 1.2340280308694562 8.340146794931522
1.8655884289568319 2795.127972090637 3.131782502287593 -0.0008374644200649945 1.2151102097418234 14.645269467047003
0.7238983787400735 2798.214594181348 22.45677068765839 -0.001057373383348769 1.190948725663336 40.74880174689835
0.6135053543763684 2800.861008551278 72.49772962618434 -0.0005343267135511588 1.0363849376838261 111.48917397534039
1.7419188943773412 2799.8375437071613 4.7101120002935914 -0.0012767763885571698 1.1034191144697483 20.56596528121564
0.7974896006509191 2804.934628969694 73.23871533611693 -0.00021528654968251974 1.0163089675718227 146.4049230049382
0.9691875921202868 2803.681125883376 64.72078341800683 -0.000787216942002984 1.009290555087146 157.23221960309263
0.44025180655949897 2795.5034676450873 45.9914490738244 -0.0012542572266745573 1.1712371299289333 50.753754454569645
0.7170171318686829 2802.1059332208742 55.480963716752896 -0.0011696052640196057 1.1179854549340662 99.7156817709757
0.5780926725224159 2790.028080994004 58.91584238058598 7.980215674382746e-06 1.0990741902914947 85.37279313045218
1.1698347563515328 2794.8344387619945 7.315226174669439 -0.0008735266980687117 1.1679171560798751 21.45073673587505
0.6077197923709932 2807.67218265594 58.93616083208618 -0.0007540419143831276 1.0380489062437757 89.77908129461387
1.3833362572387626 2797.738052074646 5.527193245390327 -0.0005293535059843166 1.198048005446117 19.165596610667407
0.5919331753213699 2800.733249787023 36.54616118634296 -0.0004620956135908842 1.1770569286724122 54.22560179650715
0.6960241298304133 2801.311514967809 72.53249007994292 -0.0004039290490315938 1.021419175565983 126.54553245528611
0.9589317360192476 2806.4075386808904 49.211683399430925 -0.0007006373768171459 1.0066962597156135 118.28940504165327
0.5924311417767936 2797.3730266949833 71.03164984745108 -0.0010278624404782115 1.014929010949552 105.48233037388464
0.9025141609207805 2794.6115111350937 9.523934741139449 -0.0007362830354726557 1.2318164454127294 21.54568817051579
0.7367515360078521 2796.487855693556 9.776736344089322 -0.0011373795440715268 1.36662905642041 18.05530742794073
1.3795736372306935 2797.836061666122 7.815979927994316 -0.0003549697339559955 1.108256501401876 27.02827047294957
0.5331908123997295 2800.77642491511 36.300963156446315 -0.0007030775515986529 1.1164445006255348 48.5166426000325
1.0022342349932998 2795.145498101658 9.710259661761757 -0.0012346990043006728 1.209144714179584 24.394392727437626
0.6782712696750629 2804.9136836461153 53.43546055271577 -0.0009029455582112286 1.0823871122937971 90.84957763386792
1.7363375491165443 2796.0265911078345 5.522892592667457 -0.0008180612850955692 1.1928692022670409 24.037577011733774
1.1409249908755856 2793.379020108179 8.027217474244688 -0.000702179262641432 1.1828073363355467 22.95683730073267
1.7498499143903752 2795.6711209429213 4.278343564717933 -0.0008505807323874243 1.2007786966008005 18.76577010819985
1.2384756863580124 2795.8735505125273 6.782599337564589 -0.0011015351551175597 1.1428671559513042 21.055888990831413
1.1438953323648215 2797.0857152596004 7.506359545224317 -0.0005422861574745713 1.184199412299603 21.52313772858101
0.6465399529056208 2791.7093027922524 42.73665156797335 -0.001195499680257432 1.2163490969836175 69.26052727301295
0.5764326355301624 2792.2779099095083 10.475550334665591 -0.0008552769575692176 1.2170651343798813 15.136147219001248
1.1696195563314737 2796.301290076807 4.551317154803355 -0.0005525505790472406 1.2039905566779212 13.343558235964322
